date,sku_id,units_sold,revenue,unit_price,promo_flag
2024-11-19,SKU_0106,27.0,163023.3,6037.9,0
2024-11-20,SKU_0106,19.0,114720.1,6037.9,0
2024-11-21,SKU_0106,22.0,132833.8,6037.9,0
2024-11-22,SKU_0106,24.0,144909.6,6037.9,0
2024-11-23,SKU_0106,24.0,144909.6,6037.9,0
2024-11-24,SKU_0106,27.0,163023.3,6037.9,0
2024-11-25,SKU_0106,23.0,138871.7,6037.9,0
2024-11-26,SKU_0106,20.0,120758.0,6037.9,0
2024-11-27,SKU_0106,26.0,156985.4,6037.9,0
2024-11-28,SKU_0106,29.0,175099.1,6037.9,0
2024-11-29,SKU_0106,26.0,156985.4,6037.9,0
2024-11-30,SKU_0106,29.0,175099.1,6037.9,0
2024-12-01,SKU_0106,33.0,199250.7,6037.9,0
2024-12-02,SKU_0106,40.0,241516.0,6037.9,0
2024-12-03,SKU_0106,32.0,193212.8,6037.9,0
2024-12-04,SKU_0106,19.0,114720.1,6037.9,0
2024-12-05,SKU_0106,21.0,126795.9,6037.9,0
2024-12-06,SKU_0106,31.0,187174.9,6037.9,0
2024-12-07,SKU_0106,39.0,235478.1,6037.9,0
2024-12-08,SKU_0106,25.0,128305.37,5132.21,1
2024-12-09,SKU_0106,33.0,199250.7,6037.9,0
2024-12-10,SKU_0106,29.0,175099.1,6037.9,0
2024-12-11,SKU_0106,31.0,187174.9,6037.9,0
2024-12-12,SKU_0106,22.0,132833.8,6037.9,0
2024-12-13,SKU_0106,34.0,205288.6,6037.9,0
2024-12-14,SKU_0106,32.0,193212.8,6037.9,0
2024-12-15,SKU_0106,29.0,175099.1,6037.9,0
2024-12-16,SKU_0106,22.0,132833.8,6037.9,0
2024-12-17,SKU_0106,20.0,120758.0,6037.9,0
2024-12-18,SKU_0106,32.0,193212.8,6037.9,0
2024-12-19,SKU_0106,25.0,150947.5,6037.9,0
2024-12-20,SKU_0106,29.0,175099.1,6037.9,0
2024-12-21,SKU_0106,39.0,235478.1,6037.9,0
2024-12-22,SKU_0106,32.0,193212.8,6037.9,0
2024-12-23,SKU_0106,26.0,156985.4,6037.9,0
2024-12-24,SKU_0106,26.0,156985.4,6037.9,0
2024-12-25,SKU_0106,49.0,251478.53,5132.21,1
2024-12-26,SKU_0106,36.0,217364.4,6037.9,0
2024-12-27,SKU_0106,24.0,144909.6,6037.9,0
2024-12-28,SKU_0106,43.0,259629.7,6037.9,0
2024-12-29,SKU_0106,44.0,265667.6,6037.9,0
2024-12-30,SKU_0106,30.0,181137.0,6037.9,0
2024-12-31,SKU_0106,34.0,205288.6,6037.9,0
2023-04-26,SKU_0107,21.0,113563.59,5407.79,0
2023-04-27,SKU_0107,15.0,81116.85,5407.79,0
2023-04-28,SKU_0107,27.0,146010.33,5407.79,0
2023-04-29,SKU_0107,27.0,146010.33,5407.79,0
2023-04-30,SKU_0107,24.0,129786.96,5407.79,0
2023-05-01,SKU_0107,22.0,101125.67,4596.62,1
2023-05-02,SKU_0107,16.0,86524.64,5407.79,0
2023-05-03,SKU_0107,18.0,97340.22,5407.79,0
2023-05-04,SKU_0107,14.0,75709.06,5407.79,0
2023-05-05,SKU_0107,15.0,81116.85,5407.79,0
2023-05-06,SKU_0107,23.0,124379.17,5407.79,0
2023-05-07,SKU_0107,23.0,124379.17,5407.79,0
2023-05-08,SKU_0107,25.0,135194.75,5407.79,0
2023-05-09,SKU_0107,20.0,108155.8,5407.79,0
2023-05-10,SKU_0107,24.0,110318.92,4596.62,1
2023-05-11,SKU_0107,12.0,64893.48,5407.79,0
2023-05-12,SKU_0107,15.0,81116.85,5407.79,0
2023-05-13,SKU_0107,30.0,162233.7,5407.79,0
2023-05-14,SKU_0107,24.0,129786.96,5407.79,0
2023-05-15,SKU_0107,17.0,91932.43,5407.79,0
2023-05-16,SKU_0107,13.0,70301.27,5407.79,0
2023-05-17,SKU_0107,22.0,118971.38,5407.79,0
2023-05-18,SKU_0107,25.0,114915.54,4596.62,1
2023-05-19,SKU_0107,18.0,97340.22,5407.79,0
2023-05-20,SKU_0107,13.0,70301.27,5407.79,0
2023-05-21,SKU_0107,23.0,124379.17,5407.79,0
2023-05-22,SKU_0107,20.0,91932.43,4596.62,1
2023-05-23,SKU_0107,21.0,113563.59,5407.79,0
2023-05-24,SKU_0107,22.0,118971.38,5407.79,0
2023-05-25,SKU_0107,20.0,108155.8,5407.79,0
2023-05-26,SKU_0107,22.0,101125.67,4596.62,1
2023-05-27,SKU_0107,27.0,146010.33,5407.79,0
2023-05-28,SKU_0107,26.0,140602.54,5407.79,0
2023-05-29,SKU_0107,23.0,124379.17,5407.79,0
2023-05-30,SKU_0107,15.0,81116.85,5407.79,0
2023-05-31,SKU_0107,21.0,113563.59,5407.79,0
2023-06-01,SKU_0107,18.0,97340.22,5407.79,0
2023-06-02,SKU_0107,19.0,87335.81,4596.62,1
2023-06-03,SKU_0107,23.0,124379.17,5407.79,0
2023-06-04,SKU_0107,21.0,113563.59,5407.79,0
2023-06-05,SKU_0107,27.0,124108.78,4596.62,1
2023-06-06,SKU_0107,17.0,91932.43,5407.79,0
2023-06-07,SKU_0107,16.0,86524.64,5407.79,0
2023-06-08,SKU_0107,11.0,59485.69,5407.79,0
2023-06-09,SKU_0107,19.0,102748.01,5407.79,0
2023-06-10,SKU_0107,24.0,129786.96,5407.79,0
2023-06-11,SKU_0107,22.0,118971.38,5407.79,0
2023-06-12,SKU_0107,24.0,129786.96,5407.79,0
2023-06-13,SKU_0107,14.0,75709.06,5407.79,0
2023-06-14,SKU_0107,14.0,75709.06,5407.79,0
2023-06-15,SKU_0107,13.0,70301.27,5407.79,0
2023-06-16,SKU_0107,17.0,91932.43,5407.79,0
2023-06-17,SKU_0107,24.0,110318.92,4596.62,1
2023-06-18,SKU_0107,28.0,128705.4,4596.62,1
2023-06-19,SKU_0107,9.0,48670.11,5407.79,0
2023-06-20,SKU_0107,16.0,86524.64,5407.79,0
2023-06-21,SKU_0107,10.0,54077.9,5407.79,0
2023-06-22,SKU_0107,14.0,75709.06,5407.79,0
2023-06-23,SKU_0107,16.0,86524.64,5407.79,0
2023-06-24,SKU_0107,17.0,78142.57,4596.62,1
2023-06-25,SKU_0107,18.0,97340.22,5407.79,0
2023-06-26,SKU_0107,17.0,78142.57,4596.62,1
2023-06-27,SKU_0107,16.0,86524.64,5407.79,0
2023-06-28,SKU_0107,16.0,86524.64,5407.79,0
2023-06-29,SKU_0107,12.0,64893.48,5407.79,0
2023-06-30,SKU_0107,17.0,91932.43,5407.79,0
2023-07-01,SKU_0107,16.0,86524.64,5407.79,0
2023-07-02,SKU_0107,17.0,91932.43,5407.79,0
2023-07-03,SKU_0107,7.0,37854.53,5407.79,0
2023-07-04,SKU_0107,22.0,101125.67,4596.62,1
2023-07-05,SKU_0107,18.0,64893.48,5407.79,0
2023-07-06,SKU_0107,13.0,70301.27,5407.79,0
2023-07-07,SKU_0107,17.0,91932.43,5407.79,0
2023-07-08,SKU_0107,13.0,70301.27,5407.79,0
2023-07-09,SKU_0107,14.0,75709.06,5407.79,0
2023-07-10,SKU_0107,14.0,75709.06,5407.79,0
2023-07-11,SKU_0107,14.0,75709.06,5407.79,0
2023-07-12,SKU_0107,15.0,81116.85,5407.79,0
2023-07-13,SKU_0107,13.0,70301.27,5407.79,0
2023-07-14,SKU_0107,17.0,78142.57,4596.62,1
2023-07-15,SKU_0107,19.0,87335.81,4596.62,1
2023-07-16,SKU_0107,15.0,81116.85,5407.79,0
2023-07-17,SKU_0107,11.0,59485.69,5407.79,0
2023-07-18,SKU_0107,15.0,81116.85,5407.79,0
2023-07-19,SKU_0107,15.0,81116.85,5407.79,0
2023-07-20,SKU_0107,17.0,91932.43,5407.79,0
2023-07-21,SKU_0107,17.0,91932.43,5407.79,0
2023-07-22,SKU_0107,19.0,102748.01,5407.79,0
2023-07-23,SKU_0107,17.0,91932.43,5407.79,0
2023-07-24,SKU_0107,13.0,70301.27,5407.79,0
2023-07-25,SKU_0107,10.0,54077.9,5407.79,0
2023-07-26,SKU_0107,12.0,64893.48,5407.79,0
2023-07-27,SKU_0107,13.0,70301.27,5407.79,0
2023-07-28,SKU_0107,12.0,64893.48,5407.79,0
2023-07-29,SKU_0107,14.0,75709.06,5407.79,0
2023-07-30,SKU_0107,23.0,124379.17,5407.79,0
2023-07-31,SKU_0107,11.0,59485.69,5407.79,0
2023-08-01,SKU_0107,11.0,59485.69,5407.79,0
2023-08-02,SKU_0107,8.0,43262.32,5407.79,0
2023-08-03,SKU_0107,14.0,75709.06,5407.79,0
2023-08-04,SKU_0107,11.0,59485.69,5407.79,0
2023-08-05,SKU_0107,14.0,75709.06,5407.79,0
2023-08-06,SKU_0107,14.0,75709.06,5407.79,0
2023-08-07,SKU_0107,11.0,59485.69,5407.79,0
2023-08-08,SKU_0107,16.0,86524.64,5407.79,0
2023-08-09,SKU_0107,12.0,64893.48,5407.79,0
2023-08-10,SKU_0107,11.0,59485.69,5407.79,0
2023-08-11,SKU_0107,9.0,48670.11,5407.79,0
2023-08-12,SKU_0107,17.0,91932.43,5407.79,0
2023-08-13,SKU_0107,15.0,81116.85,5407.79,0
2023-08-14,SKU_0107,10.0,54077.9,5407.79,0
2023-08-15,SKU_0107,11.0,59485.69,5407.79,0
2023-08-16,SKU_0107,14.0,75709.06,5407.79,0
2023-08-17,SKU_0107,10.0,54077.9,5407.79,0
2023-08-18,SKU_0107,11.0,59485.69,5407.79,0
2023-08-19,SKU_0107,20.0,108155.8,5407.79,0
2023-08-20,SKU_0107,19.0,102748.01,5407.79,0
2023-08-21,SKU_0107,5.0,27038.95,5407.79,0
2023-08-22,SKU_0107,10.0,54077.9,5407.79,0
2023-08-23,SKU_0107,13.0,70301.27,5407.79,0
2023-08-24,SKU_0107,11.0,59485.69,5407.79,0
2023-08-25,SKU_0107,14.0,75709.06,5407.79,0
2023-08-26,SKU_0107,19.0,102748.01,5407.79,0
2023-08-27,SKU_0107,18.0,97340.22,5407.79,0
2023-08-28,SKU_0107,15.0,81116.85,5407.79,0
2023-08-29,SKU_0107,10.0,54077.9,5407.79,0
2023-08-30,SKU_0107,18.0,97340.22,5407.79,0
2023-08-31,SKU_0107,11.0,59485.69,5407.79,0
2023-09-01,SKU_0107,8.0,43262.32,5407.79,0
2023-09-02,SKU_0107,14.0,75709.06,5407.79,0
2023-09-03,SKU_0107,12.0,64893.48,5407.79,0
2023-09-04,SKU_0107,12.0,64893.48,5407.79,0
2023-09-05,SKU_0107,12.0,64893.48,5407.79,0
2023-09-06,SKU_0107,11.0,59485.69,5407.79,0
2023-09-07,SKU_0107,12.0,64893.48,5407.79,0
2023-09-08,SKU_0107,14.0,75709.06,5407.79,0
2023-09-09,SKU_0107,18.0,97340.22,5407.79,0
2023-09-10,SKU_0107,20.0,108155.8,5407.79,0
2023-09-11,SKU_0107,10.0,54077.9,5407.79,0
2023-09-12,SKU_0107,10.0,54077.9,5407.79,0
2023-09-13,SKU_0107,7.0,37854.53,5407.79,0
2023-09-14,SKU_0107,18.0,54077.9,5407.79,0
2023-09-15,SKU_0107,10.0,54077.9,5407.79,0
2023-09-16,SKU_0107,19.0,87335.81,4596.62,1
2023-09-17,SKU_0107,18.0,82739.19,4596.62,1
2023-09-18,SKU_0107,6.0,32446.74,5407.79,0
2023-09-19,SKU_0107,10.0,54077.9,5407.79,0
2023-09-20,SKU_0107,16.0,86524.64,5407.79,0
2023-09-21,SKU_0107,10.0,54077.9,5407.79,0
2023-09-22,SKU_0107,9.0,48670.11,5407.79,0
2023-09-23,SKU_0107,21.0,113563.59,5407.79,0
2023-09-24,SKU_0107,16.0,86524.64,5407.79,0
2023-09-25,SKU_0107,16.0,73545.94,4596.62,1
2023-09-26,SKU_0107,13.0,70301.27,5407.79,0
2023-09-27,SKU_0107,11.0,59485.69,5407.79,0
2023-09-28,SKU_0107,15.0,68949.32,4596.62,1
2023-09-29,SKU_0107,6.0,32446.74,5407.79,0
2023-09-30,SKU_0107,15.0,81116.85,5407.79,0
2023-10-01,SKU_0107,19.0,102748.01,5407.79,0
2023-10-02,SKU_0107,9.0,48670.11,5407.79,0
2023-10-03,SKU_0107,8.0,43262.32,5407.79,0
2023-10-04,SKU_0107,13.0,70301.27,5407.79,0
2023-10-05,SKU_0107,15.0,81116.85,5407.79,0
2023-10-06,SKU_0107,16.0,86524.64,5407.79,0
2023-10-07,SKU_0107,28.0,151418.12,5407.79,0
2023-10-08,SKU_0107,29.0,156825.91,5407.79,0
2023-10-09,SKU_0107,15.0,81116.85,5407.79,0
2023-10-10,SKU_0107,12.0,64893.48,5407.79,0
2023-10-11,SKU_0107,8.0,43262.32,5407.79,0
2023-10-12,SKU_0107,16.0,86524.64,5407.79,0
2023-10-13,SKU_0107,17.0,91932.43,5407.79,0
2023-10-14,SKU_0107,29.0,156825.91,5407.79,0
2023-10-15,SKU_0107,25.0,135194.75,5407.79,0
2023-10-16,SKU_0107,17.0,78142.57,4596.62,1
2023-10-17,SKU_0107,17.0,91932.43,5407.79,0
2023-10-18,SKU_0107,18.0,97340.22,5407.79,0
2023-10-19,SKU_0107,18.0,97340.22,5407.79,0
2023-10-20,SKU_0107,17.0,91932.43,5407.79,0
2023-10-21,SKU_0107,22.0,118971.38,5407.79,0
2023-10-22,SKU_0107,18.0,97340.22,5407.79,0
2023-10-23,SKU_0107,18.0,97340.22,5407.79,0
2023-10-24,SKU_0107,18.0,97340.22,5407.79,0
2023-10-25,SKU_0107,14.0,75709.06,5407.79,0
2023-10-26,SKU_0107,12.0,64893.48,5407.79,0
2023-10-27,SKU_0107,19.0,102748.01,5407.79,0
2023-10-28,SKU_0107,15.0,81116.85,5407.79,0
2023-10-29,SKU_0107,21.0,113563.59,5407.79,0
2023-10-30,SKU_0107,20.0,108155.8,5407.79,0
2023-10-31,SKU_0107,20.0,108155.8,5407.79,0
2023-11-01,SKU_0107,19.0,102748.01,5407.79,0
2023-11-02,SKU_0107,15.0,81116.85,5407.79,0
2023-11-03,SKU_0107,24.0,110318.92,4596.62,1
2023-11-04,SKU_0107,38.0,205496.02,5407.79,0
2023-11-05,SKU_0107,34.0,183864.86,5407.79,0
2023-11-06,SKU_0107,23.0,124379.17,5407.79,0
2023-11-07,SKU_0107,30.0,162233.7,5407.79,0
2023-11-08,SKU_0107,18.0,97340.22,5407.79,0
2023-11-09,SKU_0107,15.0,81116.85,5407.79,0
2023-11-10,SKU_0107,18.0,82739.19,4596.62,1
2023-11-11,SKU_0107,22.0,101125.67,4596.62,1
2023-11-12,SKU_0107,31.0,167641.49,5407.79,0
2023-11-13,SKU_0107,14.0,75709.06,5407.79,0
2023-11-14,SKU_0107,19.0,102748.01,5407.79,0
2023-11-15,SKU_0107,16.0,86524.64,5407.79,0
2023-11-16,SKU_0107,23.0,124379.17,5407.79,0
2023-11-17,SKU_0107,18.0,97340.22,5407.79,0
2023-11-18,SKU_0107,32.0,173049.28,5407.79,0
2023-11-19,SKU_0107,22.0,118971.38,5407.79,0
2023-11-20,SKU_0107,27.0,124108.78,4596.62,1
2023-11-21,SKU_0107,16.0,86524.64,5407.79,0
2023-11-22,SKU_0107,22.0,118971.38,5407.79,0
2023-11-23,SKU_0107,21.0,113563.59,5407.79,0
2023-11-24,SKU_0107,24.0,129786.96,5407.79,0
2023-11-25,SKU_0107,21.0,113563.59,5407.79,0
2023-11-26,SKU_0107,25.0,114915.54,4596.62,1
2023-11-27,SKU_0107,21.0,113563.59,5407.79,0
2023-11-28,SKU_0107,22.0,118971.38,5407.79,0
2023-11-29,SKU_0107,23.0,124379.17,5407.79,0
2023-11-30,SKU_0107,25.0,114915.54,4596.62,1
2023-12-01,SKU_0107,15.0,81116.85,5407.79,0
2023-12-02,SKU_0107,16.0,86524.64,5407.79,0
2023-12-03,SKU_0107,19.0,102748.01,5407.79,0
2023-12-04,SKU_0107,19.0,102748.01,5407.79,0
2023-12-05,SKU_0107,23.0,124379.17,5407.79,0
2023-12-06,SKU_0107,18.0,97340.22,5407.79,0
2023-12-07,SKU_0107,32.0,173049.28,5407.79,0
2023-12-08,SKU_0107,18.0,97340.22,5407.79,0
2023-12-09,SKU_0107,36.0,194680.44,5407.79,0
2023-12-10,SKU_0107,32.0,173049.28,5407.79,0
2023-12-11,SKU_0107,26.0,140602.54,5407.79,0
2023-12-12,SKU_0107,24.0,129786.96,5407.79,0
2023-12-13,SKU_0107,19.0,102748.01,5407.79,0
2023-12-14,SKU_0107,27.0,146010.33,5407.79,0
2023-12-15,SKU_0107,20.0,108155.8,5407.79,0
2023-12-16,SKU_0107,32.0,147091.89,4596.62,1
2023-12-17,SKU_0107,25.0,135194.75,5407.79,0
2023-12-18,SKU_0107,20.0,108155.8,5407.79,0
2023-12-19,SKU_0107,19.0,102748.01,5407.79,0
2023-12-20,SKU_0107,25.0,114915.54,4596.62,1
2023-12-21,SKU_0107,18.0,86524.64,5407.79,0
2023-12-22,SKU_0107,25.0,114915.54,4596.62,1
2023-12-23,SKU_0107,21.0,113563.59,5407.79,0
2023-12-24,SKU_0107,29.0,156825.91,5407.79,0
2023-12-25,SKU_0107,23.0,105722.29,4596.62,1
2023-12-26,SKU_0107,23.0,105722.29,4596.62,1
2023-12-27,SKU_0107,23.0,124379.17,5407.79,0
2023-12-28,SKU_0107,25.0,135194.75,5407.79,0
2023-12-29,SKU_0107,24.0,129786.96,5407.79,0
2023-12-30,SKU_0107,32.0,147091.89,4596.62,1
2023-12-31,SKU_0107,27.0,124108.78,4596.62,1
2024-01-01,SKU_0107,22.0,101125.67,4596.62,1
2024-01-02,SKU_0107,17.0,91932.43,5407.79,0
2024-01-03,SKU_0107,28.0,151418.12,5407.79,0
2024-01-04,SKU_0107,14.0,75709.06,5407.79,0
2024-01-05,SKU_0107,28.0,151418.12,5407.79,0
2024-01-06,SKU_0107,28.0,151418.12,5407.79,0
2024-01-07,SKU_0107,23.0,124379.17,5407.79,0
2024-01-08,SKU_0107,16.0,86524.64,5407.79,0
2024-01-09,SKU_0107,18.0,97340.22,5407.79,0
2024-01-10,SKU_0107,22.0,118971.38,5407.79,0
2024-01-11,SKU_0107,18.0,97340.22,5407.79,0
2024-01-12,SKU_0107,17.0,91932.43,5407.79,0
2024-01-13,SKU_0107,20.0,108155.8,5407.79,0
2024-01-14,SKU_0107,22.0,118971.38,5407.79,0
2024-01-15,SKU_0107,17.0,78142.57,4596.62,1
2024-01-16,SKU_0107,23.0,124379.17,5407.79,0
2024-01-17,SKU_0107,17.0,91932.43,5407.79,0
2024-01-18,SKU_0107,15.0,81116.85,5407.79,0
2024-01-19,SKU_0107,7.0,37854.53,5407.79,0
2024-01-20,SKU_0107,27.0,146010.33,5407.79,0
2024-01-21,SKU_0107,26.0,140602.54,5407.79,0
2024-01-22,SKU_0107,23.0,124379.17,5407.79,0
2024-01-23,SKU_0107,18.0,97340.22,5407.79,0
2024-01-24,SKU_0107,15.0,81116.85,5407.79,0
2024-01-25,SKU_0107,15.0,81116.85,5407.79,0
2024-01-26,SKU_0107,25.0,114915.54,4596.62,1
2024-01-27,SKU_0107,28.0,151418.12,5407.79,0
2024-01-28,SKU_0107,38.0,174671.62,4596.62,1
2024-01-29,SKU_0107,22.0,101125.67,4596.62,1
2024-01-30,SKU_0107,18.0,75709.06,5407.79,0
2024-01-31,SKU_0107,14.0,75709.06,5407.79,0
2024-02-01,SKU_0107,18.0,97340.22,5407.79,0
2024-02-02,SKU_0107,35.0,160881.75,4596.62,1
2024-02-03,SKU_0107,25.0,135194.75,5407.79,0
2024-02-04,SKU_0107,29.0,156825.91,5407.79,0
2024-02-05,SKU_0107,15.0,81116.85,5407.79,0
2024-02-06,SKU_0107,21.0,113563.59,5407.79,0
2024-02-07,SKU_0107,23.0,124379.17,5407.79,0
2024-02-08,SKU_0107,22.0,118971.38,5407.79,0
2024-02-09,SKU_0107,20.0,108155.8,5407.79,0
2024-02-10,SKU_0107,45.0,206847.97,4596.62,1
2024-02-11,SKU_0107,31.0,167641.49,5407.79,0
2024-02-12,SKU_0107,18.0,97340.22,5407.79,0
2024-02-13,SKU_0107,21.0,113563.59,5407.79,0
2024-02-14,SKU_0107,20.0,108155.8,5407.79,0
2024-02-15,SKU_0107,16.0,86524.64,5407.79,0
2024-02-16,SKU_0107,27.0,124108.78,4596.62,1
2024-02-17,SKU_0107,34.0,183864.86,5407.79,0
2024-02-18,SKU_0107,18.0,211444.59,4596.62,1
2024-02-19,SKU_0107,15.0,81116.85,5407.79,0
2024-02-20,SKU_0107,27.0,146010.33,5407.79,0
2024-02-21,SKU_0107,20.0,108155.8,5407.79,0
2024-02-22,SKU_0107,26.0,119512.16,4596.62,1
2024-02-23,SKU_0107,20.0,108155.8,5407.79,0
2024-02-24,SKU_0107,18.0,156825.91,5407.79,0
2024-02-25,SKU_0107,26.0,140602.54,5407.79,0
2024-02-26,SKU_0107,18.0,97340.22,5407.79,0
2024-02-27,SKU_0107,24.0,129786.96,5407.79,0
2024-02-28,SKU_0107,17.0,91932.43,5407.79,0
2024-02-29,SKU_0107,34.0,156285.13,4596.62,1
2024-03-01,SKU_0107,17.0,91932.43,5407.79,0
2024-03-02,SKU_0107,30.0,137898.65,4596.62,1
2024-03-03,SKU_0107,26.0,140602.54,5407.79,0
2024-03-04,SKU_0107,8.0,43262.32,5407.79,0
2024-03-05,SKU_0107,26.0,140602.54,5407.79,0
2024-03-06,SKU_0107,20.0,108155.8,5407.79,0
2024-03-07,SKU_0107,22.0,118971.38,5407.79,0
2024-03-08,SKU_0107,20.0,108155.8,5407.79,0
2024-03-09,SKU_0107,31.0,167641.49,5407.79,0
2024-03-10,SKU_0107,27.0,146010.33,5407.79,0
2024-03-11,SKU_0107,24.0,110318.92,4596.62,1
2024-03-12,SKU_0107,21.0,113563.59,5407.79,0
2024-03-13,SKU_0107,18.0,91932.43,5407.79,0
2024-03-14,SKU_0107,20.0,91932.43,4596.62,1
2024-03-15,SKU_0107,20.0,108155.8,5407.79,0
2024-03-16,SKU_0107,39.0,210903.81,5407.79,0
2024-03-17,SKU_0107,24.0,129786.96,5407.79,0
2024-03-18,SKU_0107,24.0,129786.96,5407.79,0
2024-03-19,SKU_0107,26.0,119512.16,4596.62,1
2024-03-20,SKU_0107,18.0,97340.22,5407.79,0
2024-03-21,SKU_0107,13.0,70301.27,5407.79,0
2024-03-22,SKU_0107,14.0,75709.06,5407.79,0
2024-03-23,SKU_0107,33.0,178457.07,5407.79,0
2024-03-24,SKU_0107,31.0,167641.49,5407.79,0
2024-03-25,SKU_0107,20.0,108155.8,5407.79,0
2024-03-26,SKU_0107,16.0,86524.64,5407.79,0
2024-03-27,SKU_0107,22.0,118971.38,5407.79,0
2024-03-28,SKU_0107,23.0,124379.17,5407.79,0
2024-03-29,SKU_0107,21.0,113563.59,5407.79,0
2024-03-30,SKU_0107,35.0,189272.65,5407.79,0
2024-03-31,SKU_0107,30.0,162233.7,5407.79,0
2024-04-01,SKU_0107,35.0,160881.75,4596.62,1
2024-04-02,SKU_0107,21.0,113563.59,5407.79,0
2024-04-03,SKU_0107,19.0,102748.01,5407.79,0
2024-04-04,SKU_0107,14.0,75709.06,5407.79,0
2024-04-05,SKU_0107,16.0,86524.64,5407.79,0
2024-04-06,SKU_0107,24.0,129786.96,5407.79,0
2024-04-07,SKU_0107,32.0,173049.28,5407.79,0
2024-04-08,SKU_0107,22.0,118971.38,5407.79,0
2024-04-09,SKU_0107,19.0,102748.01,5407.79,0
2024-04-10,SKU_0107,23.0,124379.17,5407.79,0
2024-04-11,SKU_0107,15.0,81116.85,5407.79,0
2024-04-12,SKU_0107,20.0,108155.8,5407.79,0
2024-04-13,SKU_0107,26.0,140602.54,5407.79,0
2024-04-14,SKU_0107,11.0,59485.69,5407.79,0
2024-04-15,SKU_0107,25.0,135194.75,5407.79,0
2024-04-16,SKU_0107,22.0,118971.38,5407.79,0
2024-04-17,SKU_0107,22.0,118971.38,5407.79,0
2024-04-18,SKU_0107,25.0,135194.75,5407.79,0
2024-04-19,SKU_0107,17.0,91932.43,5407.79,0
2024-04-20,SKU_0107,29.0,156825.91,5407.79,0
2024-04-21,SKU_0107,25.0,135194.75,5407.79,0
2024-04-22,SKU_0107,17.0,91932.43,5407.79,0
2024-04-23,SKU_0107,23.0,124379.17,5407.79,0
2024-04-24,SKU_0107,29.0,133302.02,4596.62,1
2024-04-25,SKU_0107,22.0,118971.38,5407.79,0
2024-04-26,SKU_0107,33.0,151688.51,4596.62,1
2024-04-27,SKU_0107,22.0,101125.67,4596.62,1
2024-04-28,SKU_0107,28.0,151418.12,5407.79,0
2024-04-29,SKU_0107,16.0,86524.64,5407.79,0
2024-04-30,SKU_0107,18.0,97340.22,5407.79,0
2024-05-01,SKU_0107,21.0,113563.59,5407.79,0
2024-05-02,SKU_0107,15.0,81116.85,5407.79,0
2024-05-03,SKU_0107,24.0,129786.96,5407.79,0
2024-05-04,SKU_0107,17.0,91932.43,5407.79,0
2024-05-05,SKU_0107,29.0,133302.02,4596.62,1
2024-05-06,SKU_0107,19.0,102748.01,5407.79,0
2024-05-07,SKU_0107,20.0,108155.8,5407.79,0
2024-05-08,SKU_0107,13.0,70301.27,5407.79,0
2024-05-09,SKU_0107,11.0,59485.69,5407.79,0
2024-05-10,SKU_0107,20.0,108155.8,5407.79,0
2024-05-11,SKU_0107,24.0,129786.96,5407.79,0
2024-05-12,SKU_0107,28.0,151418.12,5407.79,0
2024-05-13,SKU_0107,25.0,135194.75,5407.79,0
2024-05-14,SKU_0107,21.0,113563.59,5407.79,0
2024-05-15,SKU_0107,20.0,91932.43,4596.62,1
2024-05-16,SKU_0107,26.0,140602.54,5407.79,0
2024-05-17,SKU_0107,29.0,133302.02,4596.62,1
2024-05-18,SKU_0107,28.0,151418.12,5407.79,0
2024-05-19,SKU_0107,36.0,165478.37,4596.62,1
2024-05-20,SKU_0107,19.0,102748.01,5407.79,0
2024-05-21,SKU_0107,13.0,70301.27,5407.79,0
2024-05-22,SKU_0107,23.0,124379.17,5407.79,0
2024-05-23,SKU_0107,19.0,102748.01,5407.79,0
2024-05-24,SKU_0107,26.0,140602.54,5407.79,0
2024-05-25,SKU_0107,24.0,129786.96,5407.79,0
2024-05-26,SKU_0107,22.0,118971.38,5407.79,0
2024-05-27,SKU_0107,24.0,129786.96,5407.79,0
2024-05-28,SKU_0107,15.0,81116.85,5407.79,0
2024-05-29,SKU_0107,23.0,105722.29,4596.62,1
2024-05-30,SKU_0107,22.0,118971.38,5407.79,0
2024-05-31,SKU_0107,14.0,75709.06,5407.79,0
2024-06-01,SKU_0107,22.0,118971.38,5407.79,0
2024-06-02,SKU_0107,21.0,113563.59,5407.79,0
2024-06-03,SKU_0107,11.0,59485.69,5407.79,0
2024-06-04,SKU_0107,16.0,86524.64,5407.79,0
2024-06-05,SKU_0107,16.0,86524.64,5407.79,0
2024-06-06,SKU_0107,12.0,64893.48,5407.79,0
2024-06-07,SKU_0107,16.0,86524.64,5407.79,0
2024-06-08,SKU_0107,19.0,102748.01,5407.79,0
2024-06-09,SKU_0107,21.0,113563.59,5407.79,0
2024-06-10,SKU_0107,13.0,70301.27,5407.79,0
2024-06-11,SKU_0107,12.0,64893.48,5407.79,0
2024-06-12,SKU_0107,17.0,91932.43,5407.79,0
2024-06-13,SKU_0107,21.0,113563.59,5407.79,0
2024-06-14,SKU_0107,13.0,70301.27,5407.79,0
2024-06-15,SKU_0107,19.0,102748.01,5407.79,0
2024-06-16,SKU_0107,19.0,102748.01,5407.79,0
2024-06-17,SKU_0107,14.0,75709.06,5407.79,0
2024-06-18,SKU_0107,16.0,86524.64,5407.79,0
2024-06-19,SKU_0107,17.0,78142.57,4596.62,1
2024-06-20,SKU_0107,17.0,91932.43,5407.79,0
